Classification,year,artist,country
Design,1988,Jan Ohrn,Sweden
Design,1972,Gaetano Pesce,Italy
Design,1974,Ernö Rubik,Hungary
Design,1984,Alexander Bally,United States
Design,1979,Kaj Franck,Finland
Design,1989,Kim Jones,United States
Design,1989,Doug Olson,United States
Design,1974,Jacqueline Poncelet,United Kingdom
Design,1976,Herbert H. Schultes,Germany
Design,1976,Norbert Schlagheck,Germany
Design,1985,Ward Bennett,United States
Design,1993,Masayuki Kurokawa,Japan
Design,1981,Jerome Simon,United States
Design,1982,Casio Computer Co. Ltd.,Japan
Design,1992,Masayuki Kurokawa,Japan
Design,1985,Paul Chaleff,United States
Design,1984,Masayuki Kurokawa,Japan
Design,1978,Olli Aninbaum,Finland
Design,1997,Lawrence Livermore National Laboratory,United States
Design,1980,Bronislaw Zapolski,United States
Design,1980,Peter Danko,United States
Design,1983,Alberto Meda,Italy
Design,1983,Franco Raggi,Italy
Design,1983,Denis Santachiara,Italy
Design,1992,Tim Parsey,United Kingdom
Design,1992,Christopher Connell,Autralia
Design,1991,Enzo Mari,Italy
Design,1988,Mark Sanders,United Kingdom
Design,1983,Mazda Motor Corporation,United States
Design,1983,California,United States
Design,1981,Michio Hanyu,Japan
Design,1993,Reiko Sudo,Japan
Design,1994,Alberto Meda,Italy
Design,1993,Jasper Morrison,United Kingdom
Design,1993,Renzo Piano,Italy
Design,1993,Renzo Piano,Japan
Design,1993,Noriaki Okabe,Italy
Design,1993,Noriaki Okabe,Japan
Design,1983,Paulus van Leeuwen,Netherlands
Design,1992,Reiko Sudo,Japan
Design,1986,Sanford Redmond,United States
Design,1980,Enzo Mari,Italy
Design,1986,Bashir Zivari,United States
Design,1994,Scott Riegleman,United States
Design,1992,Marc Sadler,France
Design,1993,Emros Team,Japan
Design,1994,Emros Team,Japan
Design,1979,Pamela Woodhead,United Kingdom
Design,1994,Wayman R. Spence,United States
Design,1991,Giorgio Gurioli,Italy
Design,1991,Francesco Scansetti,Italy
Design,1988,Stephen Peart,United Kingdom
Design,1988,Stephen Peart,United States
Design,1988,Bradford Bissell,United Kingdom
Design,1988,Bradford Bissell,United States
Design,1975,Masayuki Kurokawa,Japan
Design,1978,Thomas Patti,United States
Design,1978,Jean-Michel Folon,Belgium
Design,1978,James A. Sebastian,United States
Design,1978,Richard Sapper,Germany
Design,1984,Charles Gwathmey,United States
Design,1984,Robert Siegel,United States
Design,1997,Guglielmo Berchicci,Italy
Design,1982,Torben Holmback,Denmark
Design,1973,Mikael Björnstjerna,Sweden
Design,1997,Fernando Campana,Brazil
Design,1997,Humberto Campana,Brazil
Design,1983,Toshiyuki Kita,Japan
Design,1996,Fernando Campana,Brazil
Design,1996,Humberto Campana,Brazil
Design,1977,Henning Koppel,Denmark
Design,1998,Fernando Campana,Brazil
Design,1998,Humberto Campana,Brazil
Design,1983,Louis L. Lepoix,France
Design,1993,Fernando Campana,Brazil
Design,1993,Humberto Campana,Brazil
Design,1983,Vico Magistretti,Italy
Design,1975,Allan Gittler (Avraham Bar Rashi),United States
Design,1984,Richard Meier,United States
Design,1996,Stefano Giovannoni,Italy
Design,1998,Konstantin Grcic,Germany
Design,1984,Edward Moulthrop,United States
Design,1995,Inoue Pleats Co.,Japan
Design,1995,Ltd.,Japan
Design,1995,Fukui,Japan
Design,1995,Japan,Japan
Design,1981,V. Lorenzo Porcelli,United States
Design,1981,Carmen Basile,United States
Design,1982,Porsche Design Group,Germany
Design,1994,Ingo Maurer,Germany
Design,1992,Ingo Maurer,Germany
Design,1997,Ingo Maurer,Germany
Design,1983,Robert Venturi,United States
Design,1983,Denise Scott Brown,United States
Design,1984,Robert Venturi,United States
Design,1983,Swatch AG,Switzerland
Design,1983,Switzerland,Switzerland
Design,1998,Swatch AG,Switzerland
Design,1998,Switzerland,Switzerland
Design,1975,Niels Sylvester Bendtsen,Denmark
Design,1975,John Timothy Curran,United States
Design,1976,Makio Hasuike,Japan
Design,1975,Paul Mayen,United States
Design,1974,Jonathan De Pas,Italy
Design,1974,Donato D'Urbino,Italy
Design,1974,Paolo Lomazzi,Italy
Design,1975,Gaetano Pesce,Italy
Design,1975,Emilio Ambasz,Argentina
Design,1975,Emilio Ambasz,Italy
Design,1975,Giancarlo Piretti,Argentina
Design,1975,Giancarlo Piretti,Italy
Design,1980,Gae Aulenti,Italy
Design,1981,Mario Bellini,Italy
Design,1978,Maria Benktzon,Sweden
Design,1978,Sven-Eric Juhlin,Sweden
Design,1984,Ergonomi Design Gruppen (now Veryday),Sweden
Design,1984,Maria Benktzon,Sweden
Design,1984,Håkan Bergkvist,Sweden
Design,1984,Sven-Eric Juhlin,Sweden
Design,1974,Makoto Komatsu,Japan
Design,1978,Achille Castiglioni,Italy
Design,1984,Paul Chaleff,United States
Design,1981,Morison S. Cousins,United States
Design,1979,Makoto Komatsu,Japan
Design,1983,Gianfranco Frattini,Italy
Design,1983,Udo M. Geissler,Germany
Design,1992,Steven T. Kaneko,United States
Design,1978,Makoto Komatsu,Japan
Design,1984,M & Co,United States
Design,1972,Panasonic,Japan
Design,1987,Kari Virtanen,Finland
Design,1982,Jan Matthias,Austria
Design,1979,Enzo Mari,Italy
Design,1981,Bill Moggridge,United Kingdom
Design,1981,Bill Moggridge,United States
Design,1981,Stephen Hobson,United Kingdom
Design,1981,Stephen Hobson,United States
Design,1981,Glenn Edens,United Kingdom
Design,1981,Glenn Edens,United States
Design,1980,National Semiconductor Corporation,United States
Design,1980,USA,United States
Design,1980,Wilfred Pezold,Germany
Design,1984,Colin Schuster,Autralia
Design,1984,Craig Schuster,Autralia
Design,1981,Ursula Morley Price,United Kingdom
Design,1975,V. Lorenzo Porcelli,United States
Design,1975,Paul D. Miller,United States
Design,1975,Dale R. Caldwell,United States
Design,1995,Arian Brekveld,Netherlands
Design,1986,Vincent de Rijk,Netherlands
Design,1992,Rody Graumans,Netherlands
Design,1994,Hella Jongerius,Netherlands
Design,1995,Hella Jongerius,Netherlands
Design,1991,Tejo Remy,Netherlands
Design,1993,Jos van der Meulen,Netherlands
Design,1995,Marcel Wanders,Netherlands
Design,1991,Frank O. Gehry,United States
Design,1980,Giandomenico Belotti,Italy
Design,1973,Maria Benktzon,Sweden
Design,1973,Sven-Eric Juhlin,Sweden
Design,1990,Ari 't Hart,Netherlands
Design,1990,Ruud Jan Kokke,Netherlands
Design,1991,Mallory Industries,United States
Design,1991,Inc.,United States
Design,1991,Farmington,United States
Design,1991,CT,United States
Design,1980,Centrokappa Design and Communication,Italy
Design,1981,Dean L. Fisher,United States
Design,1978,Udo M. Geissler,Germany
Design,1975,Nancy Guay Giesberger,United States
Design,1974,Mario Bellini,Italy
Design,1982,James Hamilton,United States
Design,1976,Mario Bellini,Italy
Design,1982,Göran Åslin,Sweden
Design,1980,Göran Åslin,Sweden
Design,1985,Alan Randall Best,Canada
Design,1980,Dieter Rams,Germany
Design,1980,Dietrich Lubs,Germany
Design,1975,Lucien Vlerick,Belgium
Design,1985,Toots Zynsky,United States
Design,1984,Toots Zynsky,United States
Design,1979,Jan Wichers,Germany
Design,1979,Alexander Blomberg,Germany
Design,1979,Marco Zotta,Italy
Design,1992,Donald T. Chadwick,United States
Design,1992,William Stumpf,United States
Design,1984,frogdesign,United States
Design,1984,Sunnydale,United States
Design,1984,CA,United States
Design,1985,Pierrette Bloch,France
Design,1986,Pierrette Bloch,France
Design,1987,Alberto Meda,Italy
Design,1988,Alberto Meda,Italy
Design,1989,Smart Design,United States
Design,1989,New York,United States
Design,1986,Enzo Mari,Italy
Design,1986,Gaetano Pesce,Italy
Design,1993,Marc van de Loo,Switzerland
Design,1993,Marc van de Loo,United Kingdom
Design,1993,Tim Parsey,Switzerland
Design,1993,Tim Parsey,United Kingdom
Design,1981,Giulio Lazzotti,Italy
Design,1973,Gugelot Institute,Germany
Design,1986,Yoshiaki Iida,Japan
Design,1996,Werner Aisslinger,Germany
Design,1986,Dietrich Lubs,Germany
Design,1974,Robert P. Gottlieb,United States
Design,1991,Tom Dixon,United Kingdom
Design,1979,Davide Mercatali,Italy
Design,1979,Paolo Pedrizzetti,Italy
Design,1986,Ettore Sottsass,Italy
Design,1995,Kaneko Orimono Co.,Japan
Design,1995,Gumma,Japan
Design,1982,Charles William Moss,United States
Design,1991,Toshiyuki Kita,Japan
Design,1980,Douglas Schwartz,United States
Design,1996,interware SARL,France
Design,1974,Roberto Lucci,Italy
Design,1974,Paolo Orlandini,Italy
Design,1980,Ron Sewell,United States
Design,1995,Jasper Morrison,United Kingdom
Design,1980,Alan Spigelman,United States
Design,1973,Enzo Mari,Italy
Design,1978,Peter Svannäs,Sweden
Design,1972,Roberto Sambonet,Italy
Design,1973,Moik Schiele,Switzerland
Design,1978,Hans Tollin,Sweden
Design,1972,Takahama Kazuhide,Japan
Design,1980,Butch Walker,United States
Design,1973,Marco Zanuso,Italy
Design,1980,Eugene Walters,United States
Design,1972,Alfred Karl Zlevor,Austria
Design,1976,Marco Zanuso,Italy
Design,1976,Marco Zanuso,Germany
Design,1976,Richard Sapper,Italy
Design,1976,Richard Sapper,Germany
Design,1973,Van Day Truex,United States
Design,1975,Eric Rivkin,United States
Design,1975,Robert J. Debrey,United States
Design,1975,Kent Macintosh,United States
Design,1974,Bruno Munari,Italy
Design,1988,Robin Chu,United Kingdom
Design,1988,Robin Chu,United States
Design,1988,Jack Daly,United Kingdom
Design,1988,Jack Daly,United States
Design,1988,Christopher Loew,United Kingdom
Design,1988,Christopher Loew,United States
Design,1988,Jim Gentes,United States
Design,1980,Ward Bennett,United States
Design,1981,Sydney Cash,United States
Design,1981,Paul Chaleff,United States
Design,1981,Shigeyoshi Morioka,Japan
Design,1981,Edward Moulthrop,United States
Design,1980,Otto Natzler,United States
Design,1981,Dorothy Ruddick,United States
Design,1981,Hap Sakwa,United States
Design,1978,Frans van Nieuwenborg,Netherlands
Design,1978,Frans van Nieuwenborg,Denmark
Design,1978,Martijn Wegman,Netherlands
Design,1978,Martijn Wegman,Denmark
Design,1979,Shuichi Obata,Japan
Design,1980,Henry Altchek,United States
Design,1980,Paul Chaleff,United States
Design,1979,Paul Chaleff,United States
Design,1980,Chunghi Choo,United States
Design,1978,Hector Coronado,Mexico
Design,1977,Eliot Noyes Industrial Design,United States
Design,1977,Gordon Bruce,United States
Design,1977,Allen Hawthorne,United States
Design,1974,Phillip W. Hoffman,United States
Design,1978,Valto Kokko,Finland
Design,1980,Vico Magistretti,Italy
Design,1980,Carlo Moretti,Italy
Design,1978,Tetsoro Oya,Japan
Design,1977,Carlo Scarpa,Italy
Design,1978,Richard Taninbaum,United States
Design,1994,Cliff Chi,United States
Design,1989,Flemming Bo Hansen,Denmark
Design,1973,Sam Lucente,United States
Design,1981,Sam Lucente,United States
Design,1986,AT&T Bell Laboratories,United States
Design,1986,Murray Hill,United States
Design,1986,NJ,United States
Design,1987,Hewlett-Packard Company,United States
Design,1987,Santa Clara,United States
Design,1987,CA,United States
Design,1986,Sam Lucente,United States
Design,1984,Sam Lucente,United States
Design,1989,IMEC,United States
Design,1989,Intel Corporation,United States
Design,1989,Santa Clara,United States
Design,1989,CA,United States
Design,1986,Intel Corporation,United States
Design,1986,Santa Clara,United States
Design,1986,CA,United States
Design,1988,LSI Logic Corporation,United States
Design,1988,Milpitas,United States
Design,1988,CA,United States
Design,1984,Motorola,United States
Design,1984,Inc.,United States
Design,1973,Martin Roberts,United Kingdom
Design,1973,Conran Associates,United Kingdom
Design,1989,Synaptics Incorporated,United States
Design,1989,San Jose,United States
Design,1974,Martin Roberts,United Kingdom
Design,1974,Conran Associates,United Kingdom
Design,1985,Texas Instruments,United States
Design,1985,Inc.,United States
Design,1985,Dallas,United States
Design,1985,TX,United States
Design,1986,VLSI Technology,United States
Design,1986,Inc.,United States
Design,1986,San Jose,United States
Design,1986,Xerox Palo Alto Research Center,United States
Design,1986,Palo Alto,United States
Design,1976,Arturo Sandoval,United States
Design,1978,Richard Carlson,Autralia
Design,1983,Paul Chaleff,United States
Design,1981,Lia Cook,United States
Design,1981,Michael Alan Cousins,United States
Design,1981,John Lonczak,United States
Design,1974,Roald Steen Hansen,Denmark
Design,1978,Hans Himbert,Sweden
Design,1978,Bengt Palmgren,Sweden
Design,1981,Kevan Laycraft,Canada
Design,1981,Alan Randall Best,Canada
Design,1972,George Lynn,Canada
Design,1973,Lino Sabattini,Italy
Design,1976,Mutsumi Suzuki,Japan
Design,1976,Michael S. Zane,United States
Design,1976,Peter L. Zane,United States
Design,1981,Makoto Komatsu,Japan
Design,1980,Lucie Rie,United Kingdom
Design,1998,Bruce Ancona,United States
Design,1998,Louis Henry,United States
Design,1997,Ron Arad,United Kingdom
Design,1997,Marc Berthier,France
Design,1977,Art Fry,United States
Design,1977,Spencer Silver,United States
Design,2000,Philippe Starck,France
Design,1991,Andries Van Onck,Netherlands
Design,1992,Bureau,United States
Design,1992,Donald Moffett,United States
Design,1992,Marlene McCarty,United States
Design,1986,Pierre Mendell,Germany
Design,1993,Pierre Mendell,Germany
Design,1991,Pierre Mendell,Germany
Design,1987,Donald Moffett,United States
Design,1972,Tamotsu Arikawa,Japan
Design,1972,Ivan Chermayeff,United States
Design,1972,Thomas Geismar,United States
Design,1981,Kiyoshi Awazu,Japan
Design,1982,Kiyoshi Awazu,Japan
Design,1983,Kiyoshi Awazu,Japan
Design,1974,Gert Dumbar,Netherlands
Design,1988,April Greiman,United States
Design,1982,Akira Inada,Japan
Design,1978,Makoto Nakamura,Japan
Design,1977,Markus Raetz,Switzerland
Design,1972,Koichi Sato,Japan
Design,1976,Koichi Sato,Japan
Design,1979,Koichi Sato,Japan
Design,1988,Koichi Sato,Japan
Design,1972,Elso Schiavo,Switzerland
Design,1973,Ikko Tanaka,Japan
Design,1981,Ikko Tanaka,Japan
Design,1986,Tadanori Yokoo,Japan
Design,1988,Tadanori Yokoo,Japan
Design,1989,Tadanori Yokoo,Japan
Design,1987,George Delany,United States
Design,1983,Andy Warhol,United States
Design,1991,Cyan,Germany
Design,1991,Sophie Alex,Germany
Design,1991,Wilhelm Ebentreich,Germany
Design,1991,Detlef Fiedler,Germany
Design,1991,Daniela Haufe,Germany
Design,1991,Siegfried Jablonsky,Germany
Design,1992,Cyan,Germany
Design,1994,Cyan,Germany
Design,1994,Sophie Alex,Germany
Design,1994,Wilhelm Ebentreich,Germany
Design,1994,Detlef Fiedler,Germany
Design,1994,Daniela Haufe,Germany
Design,1994,Siegfried Jablonsky,Germany
Design,1993,Cyan,Germany
Design,1993,Sophie Alex,Germany
Design,1993,Wilhelm Ebentreich,Germany
Design,1993,Detlef Fiedler,Germany
Design,1993,Daniela Haufe,Germany
Design,1993,Siegfried Jablonsky,Germany
Design,1995,Cyan,Germany
Design,1995,Sophie Alex,Germany
Design,1995,Wilhelm Ebentreich,Germany
Design,1995,Detlef Fiedler,Germany
Design,1995,Daniela Haufe,Germany
Design,1995,Siegfried Jablonsky,Germany
Design,1984,Art Chantry,United States
Design,1976,Ivan Chermayeff,United States
Design,1976,Thomas Geismar,United States
Design,1976,Bruce Blackburn,United States
Design,1985,Art Chantry,United States
Design,1974,Ivan Chermayeff,United States
Design,1974,Thomas Geismar,United States
Design,1974,Bruce Blackburn,United States
Design,1988,Art Chantry,United States
Design,1977,Ivan Chermayeff,United States
Design,1977,Thomas Geismar,United States
Design,1995,Jennifer Morla,United States
Design,1994,Tadanori Yokoo,Japan
Design,1976,Paul Davis,United States
Design,1995,Tadanori Yokoo,Japan
Design,1974,David Lance Goines,United States
Design,1983,Yusaku Kamekura,Japan
Design,1973,David Lance Goines,United States
Design,1983,Koichi Sato,Japan
Design,1972,David Lance Goines,United States
Design,1987,Nancy Skolos,United States
Design,1987,Tom Wedell,United States
Design,1986,Koichi Sato,Japan
Design,1992,Koichi Sato,Japan
Design,1985,Koichi Sato,Japan
Design,1987,Koichi Sato,Japan
Design,1991,Paula Scher,United States
Design,1992,Niklaus Troxler,Switzerland
Design,1972,Alan Aldridge,United Kingdom
Design,1972,James Miho,United States
Design,1972,Victor Moscoso,United States
Design,1976,Takao Yamada,Japan
Design,1973,Pavlos,Greece
Design,1974,Saul Steinberg,United States
Design,1981,Per Arnoldi,Denmark
Design,1975,Ivan Chermayeff,United States
Design,1976,William Bonnell,United States
Design,1978,Norsaki Yokosuka,Japan
Design,1993,Masuteru Aoba,Japan
Design,1973,Per Arnoldi,Denmark
Design,1979,Per Arnoldi,Denmark
Design,1978,William Bonnell,United States
Design,1975,Kiyoshi Awazu,Japan
Design,1981,Ivan Chermayeff,United States
Design,1981,Thomas Geismar,United States
Design,1981,Bruce Blackburn,United States
Design,1980,Bernd Duerr,Germany
Design,1979,Nathan I. Felde,United States
Design,1991,Charles S. Anderson,United States
Design,1991,Dan Olson,United States
Design,1980,Nathan I. Felde,United States
Design,1979,Imogen Cunningham,United States
Design,1978,Jerzy Czerniawski,Poland
Design,1977,Jean-Michel Folon,Belgium
Design,1978,Nathan I. Felde,United States
Design,1981,Mieczysław Górowski,Poland
Design,1977,Nathan I. Felde,United States
Design,1978,Mieczysław Górowski,Poland
Design,1979,Julius K. Friedman,United States
Design,1987,Luba Lukova,United States
Design,1972,Stephen Frykholm,United States
Design,1993,Atelier de Creation Graphique,France
Design,1973,Stephen Frykholm,United States
Design,1980,Arata Isozaki,Japan
Design,1993,Tsuguya Inone,Japan
Design,1974,Stephen Frykholm,United States
Design,1980,Günther Kieser,Germany
Design,1993,Toshifumi Kawahara,Japan
Design,1975,Stephen Frykholm,United States
